date,station_id,scene_id,ndti,ndti_std,ndwi,mndwi,red_green_ratio,red,green,nir,swir16,water_pixel_count,window_pixels,cloud_fraction,tile_cloud_cover,quality,quality_score
2025-10-17,P09,S2B_30NXM_20251017_1_L2A,0.111235,0.035771,-0.069665,0.670448,1.258772,0.4018,0.3192,0.3706,0.0642,82,972,0.9156,67.292,LOW_QUALITY,0.64
2025-11-01,P09,S2C_30NXM_20251101_0_L2A,0.111031,0.035978,-0.055876,0.684295,1.25413,0.3568,0.2845,0.32775,0.0538,724,972,0.2551,61.827,GOOD,1.0
2025-11-03,P09,S2A_30NXM_20251103_0_L2A,0.112299,0.036276,-0.108782,0.619356,1.257319,0.3264,0.2596,0.3248,0.0611,972,972,0.0,52.973,GOOD,1.0
2025-11-11,P09,S2C_30NXM_20251111_0_L2A,0.104561,0.035739,-0.066657,0.69527,1.239974,0.3896,0.3142,0.3676,0.0547,516,972,0.4691,63.346,GOOD,1.0
2025-11-16,P09,S2B_30NXM_20251116_0_L2A,0.102127,0.022354,-0.127007,0.54515,1.22946,0.3322,0.2702,0.34905,0.0803,482,972,0.5041,64.471,ACCEPTABLE,0.92
2025-11-21,P09,S2C_30NXM_20251121_0_L2A,0.119104,0.035009,-0.100696,0.607315,1.270988,0.3588,0.2823,0.3472,0.06815,432,972,0.5556,72.815,ACCEPTABLE,0.92
2025-11-26,P09,S2B_30NXM_20251126_0_L2A,0.114016,0.034032,-0.096784,0.697875,1.26749,0.3696,0.2916,0.3568,0.0527,590,972,0.393,56.311,GOOD,1.0
2025-12-06,P09,S2B_30NXM_20251206_0_L2A,0.038799,0.038793,-0.071776,0.412182,1.087898,0.1708,0.157,0.18475,0.0664,158,972,0.8374,61.443,ACCEPTABLE,0.92
2025-12-16,P09,S2B_30NXM_20251216_0_L2A,0.022158,0.033945,-0.080667,0.38425,1.005792,0.1042,0.1036,0.12645,0.0466,188,972,0.8066,27.14,ACCEPTABLE,0.92
2025-12-21,P09,S2C_30NXM_20251221_0_L2A,0.122966,0.030854,-0.131235,0.551524,1.277903,0.3412,0.267,0.3496,0.0765,686,972,0.2942,46.61,GOOD,1.0
2025-12-23,P09,S2A_30NXM_20251223_0_L2A,0.071885,0.026786,-0.058446,0.369903,1.158416,0.1521,0.1313,0.14495,0.058,84,972,0.9136,47.61,LOW_QUALITY,0.64
2026-01-05,P09,S2B_30NXM_20260105_0_L2A,0.135902,0.041598,-0.155999,0.690255,1.318705,0.3666,0.278,0.3825,0.0503,262,972,0.7305,47.091,ACCEPTABLE,0.92
2026-01-25,P09,S2B_30NXM_20260125_0_L2A,0.10952,0.046917,-0.249843,0.258747,1.276932,0.2264,0.1773,0.30775,0.0952,912,972,0.0617,0.471,GOOD,1.0
2026-01-30,P09,S2C_30NXM_20260130_0_L2A,0.039597,0.023908,-0.157632,0.194636,1.082012,0.157,0.1451,0.199,0.0962,320,972,0.6708,42.601,ACCEPTABLE,0.92
2026-02-04,P09,S2B_30NXM_20260204_0_L2A,0.08845,0.024587,-0.192115,0.372298,1.184984,0.22965,0.1938,0.2866,0.0886,418,972,0.57,82.798,ACCEPTABLE,0.92
2026-02-09,P09,S2C_30NXM_20260209_0_L2A,0.141054,0.028032,-0.134744,0.610641,1.331048,0.3494,0.2625,0.3457,0.063,766,972,0.2119,51.642,GOOD,1.0
2026-03-01,P09,S2C_30NXM_20260301_0_L2A,0.083693,0.031149,-0.158962,0.322733,1.182427,0.2826,0.239,0.3306,0.1221,972,972,0.0,53.89,GOOD,1.0
2026-03-06,P09,S2B_30NXM_20260306_0_L2A,0.135943,0.029039,-0.159635,0.525654,1.31471,0.3271,0.2488,0.3444,0.0768,682,972,0.2984,60.207,GOOD,1.0
2026-03-13,P09,S2A_30NXM_20260313_0_L2A,0.122575,0.02983,-0.152372,0.526722,1.285429,0.322,0.2505,0.3407,0.0773,902,972,0.072,51.793,GOOD,1.0
2026-03-21,P09,S2C_30NXM_20260321_0_L2A,0.103672,0.048854,-0.096285,0.622857,1.237338,0.3811,0.308,0.37575,0.0708,110,972,0.8868,79.759,LOW_QUALITY,0.64
2026-03-31,P09,S2C_30NXM_20260331_0_L2A,-0.005771,0.039271,-0.277153,-0.156846,0.979312,0.17515,0.17885,0.31295,0.2492,28,972,0.9712,59.662,LOW_QUALITY,0.49
2026-04-02,P09,S2A_30NXM_20260402_0_L2A,0.053085,0.021422,-0.138186,0.237932,1.12006,0.26075,0.2328,0.32935,0.14245,408,972,0.5802,37.426,ACCEPTABLE,0.92
2026-04-05,P09,S2B_30NXM_20260405_0_L2A,0.066542,0.033681,-0.236275,0.170651,1.143595,0.2656,0.23225,0.3757,0.1628,750,972,0.2284,50.997,GOOD,1.0
2026-04-15,P09,S2B_30NXM_20260415_0_L2A,0.107547,0.024863,-0.150146,0.522081,1.248533,0.2979,0.2386,0.325,0.076,972,972,0.0,11.277,GOOD,1.0
2026-04-22,P09,S2A_30NXM_20260422_0_L2A,0.083699,0.025279,-0.130328,0.482481,1.188679,0.2961,0.2491,0.3253,0.08825,972,972,0.0,30.427,GOOD,1.0
2026-05-10,P09,S2C_30NXM_20260510_0_L2A,0.091574,0.044278,-0.089655,0.565922,1.201502,0.384,0.3196,0.386,0.08895,968,972,0.0041,55.591,GOOD,1.0
2026-05-12,P09,S2A_30NXM_20260512_0_L2A,0.101762,0.034985,-0.076339,0.627115,1.23027,0.3601,0.2927,0.3422,0.0687,716,972,0.2634,48.451,GOOD,1.0
2026-06-01,P09,S2A_30NXM_20260601_0_L2A,0.099258,0.027967,-0.05952,0.639977,1.224089,0.3425,0.2798,0.3157,0.0613,972,972,0.0,42.636,GOOD,1.0
2026-09-02,P09,S2B_30NXM_20260902_0_L2A,0.033304,0.037931,-0.012241,0.447776,1.058694,0.11995,0.1133,0.11335,0.0424,206,972,0.7881,86.834,ACCEPTABLE,0.92
2017-01-07,P10,S2A_30NXM_20170107_1_L2A,0.034533,0.027964,-0.209424,-0.175663,1.133371,0.2014,0.1777,0.2809,0.1867,360,704,0.4886,37.65,GOOD,1.0
2017-01-27,P10,S2A_30NXM_20170127_0_L2A,0.139397,0.061819,-0.169363,0.37704,1.3327,0.2103,0.1578,0.223,0.0685,700,704,0.0057,2.443,ACCEPTABLE,0.88
2017-02-06,P10,S2A_30NXM_20170206_0_L2A,-0.035472,0.01566,-0.258667,-0.065971,0.921897,0.1322,0.1434,0.2454,0.1636,115,704,0.8366,42.313,ACCEPTABLE,0.72
2017-03-08,P10,S2A_30NXM_20170308_0_L2A,0.006841,0.040262,-0.081614,0.186835,1.08358,0.1465,0.1352,0.1531,0.0923,60,704,0.9148,35.949,LOW_QUALITY,0.64
2017-03-18,P10,S2A_30NXM_20170318_0_L2A,0.044645,0.06175,-0.286988,-0.211423,1.105687,0.2197,0.1987,0.3921,0.2808,36,704,0.9489,26.619,LOW_QUALITY,0.37
2017-03-28,P10,S2A_30NXM_20170328_0_L2A,-0.057843,0.079755,-0.492369,-0.232067,0.874263,0.089,0.1018,0.3124,0.16485,138,704,0.804,6.877,ACCEPTABLE,0.6
2017-04-17,P10,S2A_30NXM_20170417_0_L2A,-0.081574,0.0839,-0.537349,-0.274675,0.83435,0.0821,0.0984,0.3332,0.1693,153,704,0.7827,7.07,ACCEPTABLE,0.8
2017-04-27,P10,S2A_30NXM_20170427_0_L2A,0.015537,0.053095,-0.216335,-0.038718,1.077253,0.251,0.233,0.3624,0.2344,558,704,0.2074,18.822,GOOD,1.0
2017-05-07,P10,S2A_30NXM_20170507_0_L2A,0.071233,0.099736,-0.038298,0.192524,1.075045,0.2378,0.2212,0.2752,0.121,189,704,0.7315,64.393,ACCEPTABLE,0.8
2017-07-01,P10,S2B_30NXM_20170701_0_L2A,-0.022856,0.054106,-0.184678,0.060963,0.964844,0.1482,0.1536,0.2169,0.13865,30,704,0.9574,72.294,LOW_QUALITY,0.49
2017-07-11,P10,S2B_30NXM_20170711_0_L2A,0.127574,0.076842,0.034858,0.714591,1.299621,0.2056,0.1582,0.148,0.02665,644,704,0.0852,15.139,ACCEPTABLE,0.88
2017-07-21,P10,S2B_30NXM_20170721_0_L2A,0.000725,0.041724,-0.138804,0.143094,1.035191,0.1412,0.1364,0.178,0.09895,264,704,0.625,73.241,ACCEPTABLE,0.92
2017-08-20,P10,S2B_30NXM_20170820_0_L2A,0.028664,0.026978,0.191459,0.633171,1.048864,0.0923,0.088,0.0586,0.0198,403,704,0.4276,49.826,GOOD,1.0
2017-10-14,P10,S2A_30NXM_20171014_0_L2A,0.053049,0.056815,-0.136049,0.11002,1.100529,0.1664,0.1512,0.1898,0.1093,158,704,0.7756,61.467,ACCEPTABLE,0.92
2017-10-24,P10,S2A_30NXM_20171024_0_L2A,0.00712,0.03577,-0.014017,0.203531,1.010909,0.139,0.1375,0.1362,0.0858,212,704,0.6989,50.972,ACCEPTABLE,0.92
2017-10-29,P10,S2B_30NXM_20171029_0_L2A,0.118654,0.058664,-0.002887,0.574527,1.273042,0.221,0.1736,0.1744,0.0474,704,704,0.0,28.865,GOOD,1.0
2017-11-03,P10,S2A_30NXM_20171103_0_L2A,0.013051,0.039744,-0.162463,0.061719,1.035982,0.1382,0.1334,0.185,0.1143,117,704,0.8338,32.6,ACCEPTABLE,0.72
2017-11-08,P10,S2B_30NXM_20171108_0_L2A,0.014532,0.061217,-0.35875,-0.096802,1.024631,0.1248,0.1218,0.2605,0.1537,116,704,0.8352,23.597,ACCEPTABLE,0.6
2017-11-13,P10,S2A_30NXM_20171113_0_L2A,0.125962,0.068158,0.000445,0.647418,1.294036,0.2799,0.2163,0.2163,0.0464,458,704,0.3494,36.43,ACCEPTABLE,0.88
2017-11-18,P10,S2B_30NXM_20171118_0_L2A,-0.007569,0.05229,-0.19117,-0.093458,0.992679,0.1356,0.1366,0.1952,0.1544,45,704,0.9361,43.478,LOW_QUALITY,0.64
2017-11-28,P10,S2B_30NXM_20171128_1_L2A,0.017921,0.041382,-0.082028,0.272984,1.046316,0.0994,0.095,0.1048,0.0534,69,704,0.902,23.778,LOW_QUALITY,0.64
2017-12-03,P10,S2A_30NXM_20171203_0_L2A,0.130134,0.075586,-0.026432,0.663149,1.305835,0.2596,0.1988,0.2104,0.0402,494,704,0.2983,39.376,ACCEPTABLE,0.88
2017-12-13,P10,S2A_30NXM_20171213_1_L2A,0.032977,0.017033,-0.183088,0.117538,1.070476,0.2248,0.21,0.3044,0.1662,395,704,0.4389,57.827,GOOD,1.0
2017-12-18,P10,S2B_30NXM_20171218_0_L2A,-0.04918,0.034244,-0.121229,0.149701,0.88342,0.1364,0.1544,0.1968,0.1136,11,704,0.9844,49.295,LOW_QUALITY,0.49
2017-12-28,P10,S2B_30NXM_20171228_1_L2A,0.027054,0.017756,-0.193475,0.105119,1.057027,0.2076,0.1964,0.2922,0.1617,496,704,0.2955,66.08,GOOD,1.0
2018-01-02,P10,S2A_30NXM_20180102_1_L2A,0.125522,0.032403,-0.11538,0.331222,1.30533,0.2253,0.1726,0.21785,0.08645,704,704,0.0,4.643,GOOD,1.0
2018-01-12,P10,S2A_30NXM_20180112_0_L2A,0.010425,0.045022,-0.249572,-0.178657,1.061761,0.1616,0.1522,0.2806,0.1935,157,704,0.777,15.042,ACCEPTABLE,0.92
2018-01-17,P10,S2B_30NXM_20180117_0_L2A,0.109385,0.041474,-0.177262,0.196686,1.248855,0.1636,0.131,0.1928,0.0903,485,704,0.3111,8.101,GOOD,1.0
2018-01-22,P10,S2A_30NXM_20180122_0_L2A,0.08718,0.056127,-0.306825,-0.080736,1.205852,0.1154,0.0957,0.2136,0.1268,189,704,0.7315,1.725,ACCEPTABLE,0.92
2018-01-27,P10,S2B_30NXM_20180127_0_L2A,0.019418,0.019951,-0.209079,0.013103,1.044006,0.1376,0.1318,0.2046,0.1302,318,704,0.5483,3.854,ACCEPTABLE,0.92
2018-02-01,P10,S2A_30NXM_20180201_0_L2A,0.054482,0.025939,-0.192817,0.09654,1.11715,0.185,0.1656,0.2454,0.135,643,704,0.0866,20.595,GOOD,1.0
2018-02-06,P10,S2B_30NXM_20180206_0_L2A,0.017893,0.03865,-0.236657,-0.002594,1.041481,0.1406,0.135,0.2236,0.1374,169,704,0.7599,31.955,ACCEPTABLE,0.92
2018-02-11,P10,S2A_30NXM_20180211_0_L2A,0.012308,0.028028,-0.182171,-0.011401,1.014286,0.142,0.14,0.1884,0.1299,107,704,0.848,59.974,ACCEPTABLE,0.72
2018-03-03,P10,S2A_30NXM_20180303_0_L2A,0.031585,0.058152,-0.048825,0.340143,1.074669,0.1137,0.1058,0.1264,0.0508,360,704,0.4886,41.468,GOOD,1.0
2018-03-08,P10,S2B_30NXM_20180308_0_L2A,0.006424,0.039327,-0.17389,-0.111238,1.015444,0.1578,0.1554,0.2414,0.1795,217,704,0.6918,44.23,ACCEPTABLE,0.92
2018-03-13,P10,S2A_30NXM_20180313_0_L2A,0.022876,0.040731,0.046041,0.34053,1.048414,0.1256,0.1198,0.1114,0.0594,359,704,0.4901,40.671,GOOD,1.0
2018-03-23,P10,S2A_30NXM_20180323_0_L2A,-0.034373,0.042524,-0.268828,-0.043992,0.948529,0.129,0.136,0.2256,0.1329,35,704,0.9503,46.608,LOW_QUALITY,0.49
2018-04-17,P10,S2B_30NXM_20180417_0_L2A,-0.022523,0.043844,-0.344303,-0.095133,0.974968,0.1519,0.1558,0.34,0.19845,74,704,0.8949,48.426,LOW_QUALITY,0.64
2018-04-22,P10,S2A_30NXM_20180422_0_L2A,-0.020826,0.076295,-0.41142,-0.165318,0.944306,0.1136,0.1203,0.3007,0.16585,104,704,0.8523,39.1,LOW_QUALITY,0.52
2018-04-27,P10,S2B_30NXM_20180427_0_L2A,-0.034185,0.06726,-0.457137,-0.252902,0.938436,0.1128,0.1202,0.3486,0.211,128,704,0.8182,17.298,ACCEPTABLE,0.6
2018-05-02,P10,S2A_30NXM_20180502_0_L2A,-0.052469,0.038948,-0.392469,-0.039462,0.905733,0.1422,0.157,0.356,0.1749,45,704,0.9361,95.712,LOW_QUALITY,0.64
2018-05-12,P10,S2A_30NXM_20180512_0_L2A,-0.010735,0.021711,-0.308344,-0.127618,0.98265,0.1246,0.1268,0.2404,0.1649,704,704,0.0,45.15,GOOD,1.0
2018-05-17,P10,S2B_30NXM_20180517_0_L2A,-0.011197,0.021211,-0.24346,0.011151,0.982294,0.1276,0.1299,0.2145,0.128,92,704,0.8693,74.953,LOW_QUALITY,0.64
2018-05-22,P10,S2A_30NXM_20180522_0_L2A,-0.001606,0.079478,-0.369156,-0.09327,0.97629,0.14,0.1434,0.3282,0.1774,104,704,0.8523,31.143,LOW_QUALITY,0.52
2018-06-01,P10,S2A_30NXM_20180601_1_L2A,0.130673,0.084922,0.07472,0.612036,1.298785,0.3208,0.247,0.2185,0.0603,616,704,0.125,64.0,ACCEPTABLE,0.88
2018-06-16,P10,S2B_30NXM_20180616_0_L2A,-0.041254,0.04984,-0.235294,0.02885,0.924419,0.1272,0.1376,0.2258,0.1248,91,704,0.8707,61.889,LOW_QUALITY,0.64
2018-07-31,P10,S2A_30NXM_20180731_1_L2A,0.127546,0.080544,0.040968,0.544434,1.300323,0.2416,0.1858,0.1765,0.0567,628,704,0.108,50.014,ACCEPTABLE,0.88
2018-08-05,P10,S2B_30NXM_20180805_1_L2A,0.14209,0.08323,-0.007936,0.680462,1.338338,0.2496,0.1865,0.1907,0.0352,704,704,0.0,32.73,ACCEPTABLE,0.88
2018-09-19,P10,S2A_30NXM_20180919_0_L2A,0.035049,0.052095,-0.161933,0.053535,1.0662,0.1981,0.1858,0.2572,0.1596,466,704,0.3381,70.756,GOOD,1.0
2018-10-09,P10,S2A_30NXM_20181009_0_L2A,-0.021169,0.034834,-0.250696,0.026114,0.923379,0.188,0.2036,0.3308,0.1942,19,704,0.973,54.153,LOW_QUALITY,0.49
2018-10-19,P10,S2A_30NXM_20181019_0_L2A,0.017497,0.033316,0.133375,0.630273,1.041445,0.098,0.0941,0.07235,0.0214,302,704,0.571,39.469,ACCEPTABLE,0.92
2018-11-03,P10,S2B_30NXM_20181103_0_L2A,0.108769,0.078154,0.057015,0.694232,1.247202,0.2674,0.2144,0.191,0.0387,499,704,0.2912,30.452,ACCEPTABLE,0.88
2018-11-18,P10,S2A_30NXM_20181118_0_L2A,0.102995,0.062024,0.040564,0.721893,1.23505,0.2974,0.2408,0.223,0.0388,511,704,0.2741,39.967,ACCEPTABLE,0.88
2018-11-23,P10,S2B_30NXM_20181123_0_L2A,0.036544,0.061733,0.065969,0.598174,1.049631,0.1068,0.10175,0.09935,0.025,392,704,0.4432,32.138,ACCEPTABLE,0.88
2018-11-28,P10,S2A_30NXM_20181128_0_L2A,0.034916,0.066233,-0.072548,0.226921,1.079923,0.1689,0.1564,0.2103,0.08765,158,704,0.7756,25.833,ACCEPTABLE,0.8
2018-12-03,P10,S2B_30NXM_20181203_0_L2A,0.111441,0.065433,-0.067651,0.573619,1.261364,0.2331,0.1848,0.2122,0.0496,700,704,0.0057,14.328,ACCEPTABLE,0.88
2018-12-18,P10,S2A_30NXM_20181218_0_L2A,0.009419,0.028549,-0.110837,0.062555,1.012389,0.1144,0.113,0.14685,0.1014,554,704,0.2131,29.326,GOOD,1.0
2018-12-23,P10,S2B_30NXM_20181223_0_L2A,0.006717,0.013989,-0.169597,-0.044291,1.023414,0.271,0.2648,0.3804,0.2882,57,704,0.919,22.019,LOW_QUALITY,0.64
2018-12-28,P10,S2A_30NXM_20181228_0_L2A,-0.020718,0.012736,-0.281949,-0.053695,0.951285,0.1406,0.1478,0.2658,0.1659,75,704,0.8935,1.864,LOW_QUALITY,0.64
2019-01-02,P10,S2B_30NXM_20190102_0_L2A,0.032091,0.032012,-0.090109,0.288998,1.06749,0.1297,0.1215,0.1506,0.06855,676,704,0.0398,21.898,GOOD,1.0
2019-01-07,P10,S2A_30NXM_20190107_1_L2A,0.093783,0.046045,-0.174618,0.245634,1.210286,0.2118,0.175,0.2544,0.1073,523,704,0.2571,54.919,GOOD,1.0
2019-01-17,P10,S2A_30NXM_20190117_0_L2A,0.046089,0.041147,-0.213592,-0.140803,1.138889,0.1394,0.1224,0.2129,0.1476,373,704,0.4702,23.241,GOOD,1.0
2019-01-22,P10,S2B_30NXM_20190122_0_L2A,0.070283,0.042669,-0.207709,0.036686,1.169746,0.2026,0.1732,0.26345,0.1499,700,704,0.0057,10.95,GOOD,1.0
2019-01-27,P10,S2A_30NXM_20190127_0_L2A,0.079038,0.049623,-0.141878,0.29538,1.178908,0.1252,0.1062,0.1732,0.061,217,704,0.6918,45.116,ACCEPTABLE,0.92
2019-02-01,P10,S2B_30NXM_20190201_0_L2A,0.012165,0.056964,-0.376889,-0.176944,0.989933,0.118,0.1192,0.2722,0.1727,97,704,0.8622,42.377,LOW_QUALITY,0.64
2019-02-11,P10,S2B_30NXM_20190211_0_L2A,0.010592,0.041483,-0.27825,-0.108194,1.021854,0.1543,0.151,0.28245,0.19335,62,704,0.9119,15.951,LOW_QUALITY,0.64
2019-02-16,P10,S2A_30NXM_20190216_0_L2A,-0.022247,0.025507,-0.351829,-0.164162,0.967422,0.1366,0.1412,0.2956,0.19475,96,704,0.8636,21.628,LOW_QUALITY,0.64
2019-02-21,P10,S2B_30NXM_20190221_0_L2A,0.08917,0.048738,-0.093194,0.370277,1.20684,0.2223,0.1842,0.22295,0.0849,412,704,0.4148,12.045,GOOD,1.0
2019-02-26,P10,S2A_30NXM_20190226_0_L2A,0.079291,0.046361,-0.153122,0.21426,1.175047,0.1893,0.1611,0.2323,0.1066,684,704,0.0284,1.865,GOOD,1.0
2019-03-08,P10,S2A_30NXM_20190308_0_L2A,0.013025,0.043649,-0.340234,-0.213537,1.028023,0.1394,0.1356,0.2876,0.2056,107,704,0.848,29.403,ACCEPTABLE,0.72
2019-03-13,P10,S2B_30NXM_20190313_0_L2A,0.005447,0.033271,-0.261056,-0.104146,1.008499,0.1424,0.1412,0.2444,0.1705,63,704,0.9105,19.728,LOW_QUALITY,0.64
2019-03-18,P10,S2A_30NXM_20190318_0_L2A,0.020679,0.060237,-0.363182,-0.195181,1.01462,0.1388,0.1368,0.2867,0.2009,252,704,0.642,35.554,ACCEPTABLE,0.8
2019-03-28,P10,S2A_30NXM_20190328_0_L2A,0.020108,0.0679,-0.371935,-0.191866,1.025862,0.1547,0.1508,0.36965,0.238,78,704,0.8892,40.624,LOW_QUALITY,0.52
2019-04-02,P10,S2B_30NXM_20190402_1_L2A,0.088537,0.039995,-0.090184,0.380868,1.201217,0.2764,0.2301,0.27695,0.1019,704,704,0.0,12.862,GOOD,1.0
2019-04-07,P10,S2A_30NXM_20190407_0_L2A,-0.049881,0.030084,-0.282938,-0.04001,0.931098,0.1527,0.164,0.2925,0.1882,28,704,0.9602,67.369,LOW_QUALITY,0.49
2019-04-12,P10,S2B_30NXM_20190412_1_L2A,0.005157,0.020866,-0.17173,0.237966,1.019151,0.2448,0.2402,0.3406,0.1472,582,704,0.1733,66.843,GOOD,1.0
2019-04-22,P10,S2B_30NXM_20190422_1_L2A,0.067724,0.035809,-0.050095,0.414271,1.156204,0.3168,0.274,0.3042,0.1142,673,704,0.044,37.422,GOOD,1.0
2019-04-27,P10,S2A_30NXM_20190427_1_L2A,0.095009,0.062092,-0.02985,0.493855,1.214109,0.2943,0.2424,0.25875,0.0825,704,704,0.0,43.677,ACCEPTABLE,0.88
2019-05-02,P10,S2B_30NXM_20190502_0_L2A,0.108643,0.051494,-0.030887,0.587406,1.250459,0.2726,0.218,0.233,0.0566,704,704,0.0,32.325,GOOD,1.0
2019-05-07,P10,S2A_30NXM_20190507_2_L2A,0.08994,0.058668,-0.008828,0.51938,1.201043,0.2993,0.2492,0.2576,0.0777,704,704,0.0,67.327,GOOD,1.0
2019-05-12,P10,S2B_30NXM_20190512_0_L2A,-0.006649,0.035976,-0.345981,-0.123661,0.993381,0.1651,0.1662,0.3523,0.2207,36,704,0.9489,49.842,LOW_QUALITY,0.49
2019-05-17,P10,S2A_30NXM_20190517_0_L2A,0.120844,0.08324,-0.01097,0.653736,1.286865,0.3194,0.2482,0.26025,0.0515,704,704,0.0,40.807,ACCEPTABLE,0.88
2019-06-21,P10,S2B_30NXM_20190621_0_L2A,-0.01966,0.038545,-0.050905,0.146013,0.921452,0.1701,0.1846,0.2397,0.141,296,704,0.5795,75.937,ACCEPTABLE,0.92
2019-07-01,P10,S2B_30NXM_20190701_0_L2A,0.00294,0.049264,-0.090492,0.274099,0.996575,0.1746,0.1752,0.2218,0.0953,362,704,0.4858,78.44,GOOD,1.0
2019-08-15,P10,S2A_30NXM_20190815_0_L2A,0.06638,0.063311,0.012812,0.661607,1.138135,0.1928,0.1694,0.1928,0.0398,690,704,0.0199,63.489,ACCEPTABLE,0.88
2019-09-09,P10,S2B_30NXM_20190909_0_L2A,-0.023729,0.044885,-0.022388,0.303197,0.952681,0.1208,0.1268,0.1342,0.0639,271,704,0.6151,89.381,ACCEPTABLE,0.92
2019-09-24,P10,S2A_30NXM_20190924_0_L2A,-0.035948,0.013413,-0.125635,-0.016493,0.934717,0.3422,0.3661,0.472,0.3742,14,704,0.9801,72.145,LOW_QUALITY,0.49
2019-10-09,P10,S2B_30NXM_20191009_0_L2A,-0.131498,0.130109,-0.269598,-0.110177,0.875393,0.1672,0.191,0.3418,0.2307,15,704,0.9787,82.914,LOW_QUALITY,0.25
2019-10-19,P10,S2B_30NXM_20191019_0_L2A,-0.078374,0.016872,-0.211418,-0.006351,0.854057,0.1621,0.1898,0.2951,0.1947,14,704,0.9801,89.856,LOW_QUALITY,0.49
2019-10-24,P10,S2A_30NXM_20191024_0_L2A,0.011647,0.073452,-0.314205,-0.081158,0.978543,0.1733,0.1771,0.3416,0.1946,30,704,0.9574,45.568,LOW_QUALITY,0.37
2019-10-29,P10,S2B_30NXM_20191029_0_L2A,0.034723,0.065832,-0.187474,-0.039235,1.053183,0.1307,0.1241,0.1874,0.12665,458,704,0.3494,30.592,ACCEPTABLE,0.88
2019-11-03,P10,S2A_30NXM_20191103_0_L2A,-0.019417,0.06408,-0.22176,-0.044702,0.941621,0.1371,0.1456,0.2342,0.1675,190,704,0.7301,81.504,ACCEPTABLE,0.8
2019-11-08,P10,S2B_30NXM_20191108_0_L2A,0.067847,0.062788,-0.078827,0.16198,1.136711,0.2378,0.2092,0.2374,0.1347,339,704,0.5185,44.138,ACCEPTABLE,0.8
2019-11-13,P10,S2A_30NXM_20191113_1_L2A,0.09755,0.006486,-0.002947,0.469181,1.218935,0.2472,0.2028,0.2044,0.0737,321,704,0.544,45.794,ACCEPTABLE,0.92
2019-11-18,P10,S2B_30NXM_20191118_0_L2A,0.051433,0.080227,-0.079108,0.389373,0.988056,0.1489,0.1507,0.2129,0.0553,530,704,0.2472,29.334,ACCEPTABLE,0.88
2019-11-23,P10,S2A_30NXM_20191123_0_L2A,0.063938,0.055437,-0.060806,0.410915,1.098749,0.1669,0.1519,0.20585,0.0588,684,704,0.0284,26.743,GOOD,1.0
2019-11-28,P10,S2B_30NXM_20191128_0_L2A,0.010078,0.054966,-0.141529,0.078989,0.999232,0.1301,0.1302,0.1808,0.10275,288,704,0.5909,25.411,ACCEPTABLE,0.92
2019-12-03,P10,S2A_30NXM_20191203_0_L2A,0.122048,0.071839,-0.087104,0.553111,1.270221,0.2764,0.2176,0.2603,0.0603,700,704,0.0057,26.82,ACCEPTABLE,0.88
2019-12-08,P10,S2B_30NXM_20191208_1_L2A,0.120693,0.067496,-0.092719,0.583596,1.279923,0.2652,0.2072,0.25025,0.0531,704,704,0.0,32.508,ACCEPTABLE,0.88
2019-12-13,P10,S2A_30NXM_20191213_0_L2A,0.039269,0.064576,-0.016839,0.549254,1.082218,0.1132,0.1046,0.1172,0.0376,181,704,0.7429,26.841,ACCEPTABLE,0.8
2019-12-18,P10,S2B_30NXM_20191218_0_L2A,0.119517,0.054098,-0.104883,0.565794,1.278511,0.2713,0.2122,0.2646,0.0581,704,704,0.0,23.951,GOOD,1.0
2019-12-23,P10,S2A_30NXM_20191223_1_L2A,0.10704,0.065807,-0.115805,0.572264,1.25071,0.2644,0.2114,0.2728,0.0557,704,704,0.0,26.067,ACCEPTABLE,0.88
2019-12-28,P10,S2B_30NXM_20191228_0_L2A,0.116787,0.052026,-0.141031,0.511096,1.2706,0.2498,0.1966,0.2635,0.0622,704,704,0.0,9.246,GOOD,1.0
2020-01-02,P10,S2A_30NXM_20200102_1_L2A,0.118047,0.057182,-0.151694,0.468278,1.275109,0.2336,0.1832,0.2495,0.0642,704,704,0.0,10.595,GOOD,1.0
2020-01-07,P10,S2B_30NXM_20200107_1_L2A,0.118106,0.020113,-0.265908,0.092157,1.278802,0.222,0.1736,0.2972,0.1432,704,704,0.0,0.017,GOOD,1.0
2020-01-12,P10,S2A_30NXM_20200112_0_L2A,0.110074,0.037029,-0.149299,0.337889,1.254098,0.2448,0.1952,0.26285,0.095,704,704,0.0,3.302,GOOD,1.0
2020-01-17,P10,S2B_30NXM_20200117_0_L2A,0.046273,0.033413,-0.028571,0.271698,1.108883,0.1548,0.1396,0.1492,0.0773,273,704,0.6122,22.284,ACCEPTABLE,0.92
2020-01-22,P10,S2A_30NXM_20200122_1_L2A,0.108949,0.037107,-0.40243,-0.256802,1.246206,0.1478,0.1186,0.3086,0.1807,72,704,0.8977,17.126,LOW_QUALITY,0.64
2020-01-27,P10,S2B_30NXM_20200127_1_L2A,0.213689,0.032546,-0.312378,0.179259,1.56776,0.2198,0.1402,0.2677,0.09725,704,704,0.0,0.911,GOOD,1.0
2020-02-01,P10,S2A_30NXM_20200201_1_L2A,0.085516,0.044515,-0.135388,0.393204,1.186484,0.2774,0.2338,0.3108,0.1015,701,704,0.0043,46.543,GOOD,1.0
